,t,ch1
48697,0.0001558304,-0.334
48698,0.0001558336,-0.31820000000000004
48699,0.00015583680000000002,-0.32080000000000003
48700,0.00015584,-0.32930000000000004
48701,0.0001558432,-0.3244
48702,0.0001558464,-0.3171
48703,0.0001558496,-0.31820000000000004
48704,0.0001558528,-0.3242
48705,0.000155856,-0.3254
48706,0.00015585920000000001,-0.3101
48707,0.0001558624,-0.3343
48708,0.0001558656,-0.3286
48709,0.0001558688,-0.3279
48710,0.00015587200000000001,-0.321
48711,0.0001558752,-0.3215
48712,0.0001558784,-0.3189
48713,0.0001558816,-0.3262
48714,0.00015588480000000002,-0.3381
48715,0.000155888,-0.3232
48716,0.0001558912,-0.33340000000000003
48717,0.0001558944,-0.315
48718,0.00015589760000000002,-0.3234
48719,0.0001559008,-0.3292
48720,0.000155904,-0.3215
48721,0.0001559072,-0.32430000000000003
48722,0.00015591040000000002,-0.3246
48723,0.0001559136,-0.3242
48724,0.0001559168,-0.31870000000000004
48725,0.00015592,-0.3367
48726,0.00015592320000000002,-0.3204
48727,0.0001559264,-0.3222
48728,0.0001559296,-0.32680000000000003
48729,0.0001559328,-0.3271
48730,0.000155936,-0.3207
48731,0.0001559392,-0.324
48732,0.0001559424,-0.3281
48733,0.0001559456,-0.3265
48734,0.0001559488,-0.3312
48735,0.000155952,-0.3323
48736,0.0001559552,-0.3395
48737,0.00015595840000000001,-0.33290000000000003
48738,0.0001559616,-0.3347
48739,0.0001559648,-0.32530000000000003
48740,0.000155968,-0.3305
48741,0.00015597120000000002,-0.3265
48742,0.0001559744,-0.321
48743,0.0001559776,-0.3272
48744,0.0001559808,-0.3402
48745,0.00015598400000000002,-0.337
48746,0.0001559872,-0.3276
48747,0.0001559904,-0.3335
48748,0.0001559936,-0.3427
48749,0.00015599680000000002,-0.3242
48750,0.000156,-0.3333
48751,0.0001560032,-0.3331
48752,0.0001560064,-0.3417
48753,0.00015600960000000002,-0.34240000000000004
48754,0.0001560128,-0.3437
48755,0.000156016,-0.3541
48756,0.0001560192,-0.3372
48757,0.00015602240000000002,-0.3372
48758,0.0001560256,-0.3304
48759,0.0001560288,-0.3305
48760,0.000156032,-0.3416
48761,0.0001560352,-0.3396
48762,0.0001560384,-0.3295
48763,0.0001560416,-0.34240000000000004
48764,0.00015604480000000001,-0.3347
48765,0.000156048,-0.3446
48766,0.0001560512,-0.33540000000000003
48767,0.0001560544,-0.3269
48768,0.00015605760000000002,-0.3526
48769,0.0001560608,-0.34900000000000003
48770,0.000156064,-0.329
48771,0.0001560672,-0.335
48772,0.00015607040000000002,-0.3407
48773,0.0001560736,-0.3441
48774,0.0001560768,-0.33790000000000003
48775,0.00015608,-0.33940000000000003
48776,0.00015608320000000002,-0.3301
48777,0.0001560864,-0.34140000000000004
48778,0.0001560896,-0.34040000000000004
48779,0.0001560928,-0.3358
48780,0.00015609600000000002,-0.3473
48781,0.0001560992,-0.34440000000000004
48782,0.0001561024,-0.3304
48783,0.0001561056,-0.34400000000000003
48784,0.00015610880000000002,-0.3371
48785,0.000156112,-0.3472
48786,0.0001561152,-0.336
48787,0.0001561184,-0.3423
48788,0.0001561216,-0.3355
48789,0.0001561248,-0.3375
48790,0.000156128,-0.3246
48791,0.00015613120000000001,-0.3436
48792,0.0001561344,-0.3468
48793,0.0001561376,-0.3304
48794,0.0001561408,-0.3294
48795,0.00015614400000000001,-0.3428
48796,0.0001561472,-0.34440000000000004
48797,0.0001561504,-0.3365
48798,0.0001561536,-0.3533
48799,0.00015615680000000002,-0.3479
48800,0.00015616,-0.33890000000000003
48801,0.0001561632,-0.3392
48802,0.0001561664,-0.3446
48803,0.00015616960000000002,-0.341
48804,0.0001561728,-0.3457
48805,0.000156176,-0.3402
48806,0.0001561792,-0.338
48807,0.00015618240000000002,-0.3415
48808,0.0001561856,-0.3479
48809,0.0001561888,-0.3476
48810,0.000156192,-0.3252
48811,0.00015619520000000002,-0.3456
48812,0.0001561984,-0.3456
48813,0.0001562016,-0.3357
48814,0.0001562048,-0.3415
48815,0.000156208,-0.3447
48816,0.0001562112,-0.3488
48817,0.0001562144,-0.3441
48818,0.0001562176,-0.3493
48819,0.0001562208,-0.34700000000000003
48820,0.000156224,-0.3531
48821,0.0001562272,-0.3507
48822,0.00015623040000000001,-0.3371
48823,0.0001562336,-0.3351
48824,0.0001562368,-0.3488
48825,0.00015624,-0.35250000000000004
48826,0.00015624320000000002,-0.3448
48827,0.0001562464,-0.3433
48828,0.0001562496,-0.3511
48829,0.0001562528,-0.3522
48830,0.00015625600000000002,-0.3482
48831,0.0001562592,-0.3382
48832,0.0001562624,-0.3526
48833,0.0001562656,-0.3454
48834,0.00015626880000000002,-0.35100000000000003
48835,0.000156272,-0.35250000000000004
48836,0.0001562752,-0.3599
48837,0.0001562784,-0.35150000000000003
48838,0.00015628160000000002,-0.3542
48839,0.0001562848,-0.3499
48840,0.000156288,-0.3457
48841,0.0001562912,-0.3528
48842,0.0001562944,-0.3428
48843,0.0001562976,-0.3516
48844,0.0001563008,-0.3494
48845,0.000156304,-0.359
48846,0.0001563072,-0.3547
48847,0.0001563104,-0.3362
48848,0.0001563136,-0.3625
48849,0.00015631680000000001,-0.3421
48850,0.00015632,-0.3593
48851,0.0001563232,-0.3501
48852,0.0001563264,-0.3548
48853,0.00015632960000000002,-0.3637
48854,0.0001563328,-0.3608
48855,0.000156336,-0.3321
48856,0.0001563392,-0.3539
48857,0.00015634240000000002,-0.3622
48858,0.0001563456,-0.3456
48859,0.0001563488,-0.3561
48860,0.000156352,-0.3451
48861,0.00015635520000000002,-0.3524
48862,0.0001563584,-0.3583
48863,0.0001563616,-0.3459
48864,0.0001563648,-0.3537
48865,0.00015636800000000002,-0.3546
48866,0.0001563712,-0.3478
48867,0.0001563744,-0.3477
48868,0.0001563776,-0.3534
48869,0.00015638080000000002,-0.3508
48870,0.000156384,-0.3614
48871,0.0001563872,-0.3437
48872,0.0001563904,-0.3657
48873,0.0001563936,-0.36970000000000003
48874,0.0001563968,-0.3595
48875,0.0001564,-0.35960000000000003
48876,0.00015640320000000001,-0.34950000000000003
48877,0.0001564064,-0.3599
48878,0.0001564096,-0.34950000000000003
48879,0.0001564128,-0.3478
48880,0.00015641600000000001,-0.35960000000000003
48881,0.0001564192,-0.3573
48882,0.0001564224,-0.3556
48883,0.0001564256,-0.35250000000000004
48884,0.00015642880000000002,-0.3595
48885,0.000156432,-0.37
48886,0.0001564352,-0.3597
48887,0.0001564384,-0.3486
48888,0.00015644160000000002,-0.36160000000000003
48889,0.0001564448,-0.35710000000000003
48890,0.000156448,-0.3481
48891,0.0001564512,-0.3612
48892,0.00015645440000000002,-0.3569
48893,0.0001564576,-0.3628
48894,0.0001564608,-0.35700000000000004
48895,0.000156464,-0.36760000000000004
48896,0.00015646720000000002,-0.3579
48897,0.0001564704,-0.365
48898,0.0001564736,-0.35150000000000003
48899,0.0001564768,-0.3733
48900,0.00015648,-0.3603
48901,0.0001564832,-0.3614
48902,0.0001564864,-0.3567
48903,0.00015648960000000001,-0.3578
48904,0.0001564928,-0.37320000000000003
48905,0.000156496,-0.3682
48906,0.0001564992,-0.367
48907,0.00015650240000000001,-0.36010000000000003
48908,0.0001565056,-0.3519
48909,0.0001565088,-0.3604
48910,0.000156512,-0.3731
48911,0.00015651520000000002,-0.36960000000000004
48912,0.0001565184,-0.3761
48913,0.0001565216,-0.374
48914,0.0001565248,-0.3578
48915,0.00015652800000000002,-0.35600000000000004
48916,0.0001565312,-0.37320000000000003
48917,0.0001565344,-0.3678
48918,0.0001565376,-0.363
48919,0.00015654080000000002,-0.3588
48920,0.000156544,-0.3669
48921,0.0001565472,-0.365
48922,0.0001565504,-0.37020000000000003
48923,0.00015655360000000002,-0.3531
48924,0.0001565568,-0.37020000000000003
48925,0.00015656,-0.3684
48926,0.0001565632,-0.36710000000000004
48927,0.0001565664,-0.3685
48928,0.0001565696,-0.386
48929,0.0001565728,-0.3627
48930,0.000156576,-0.3635
48931,0.0001565792,-0.3668
48932,0.0001565824,-0.3643
48933,0.0001565856,-0.3684
48934,0.00015658880000000001,-0.3602
48935,0.000156592,-0.3612
48936,0.0001565952,-0.3634
48937,0.0001565984,-0.3714
48938,0.00015660160000000002,-0.37170000000000003
48939,0.0001566048,-0.36460000000000004
48940,0.000156608,-0.363
48941,0.0001566112,-0.37720000000000004
48942,0.00015661440000000002,-0.36610000000000004
48943,0.0001566176,-0.36110000000000003
48944,0.0001566208,-0.37270000000000003
48945,0.000156624,-0.3605
48946,0.00015662720000000002,-0.35700000000000004
48947,0.0001566304,-0.3754
48948,0.0001566336,-0.36260000000000003
48949,0.0001566368,-0.3738
48950,0.00015664000000000002,-0.3674
48951,0.0001566432,-0.36310000000000003
48952,0.0001566464,-0.37770000000000004
48953,0.0001566496,-0.3882
48954,0.00015665280000000002,-0.38230000000000003
48955,0.000156656,-0.37620000000000003
48956,0.0001566592,-0.3698
48957,0.0001566624,-0.362
48958,0.0001566656,-0.38220000000000004
48959,0.0001566688,-0.3672
48960,0.000156672,-0.369
48961,0.00015667520000000001,-0.3781
48962,0.0001566784,-0.3658
48963,0.0001566816,-0.3764
48964,0.0001566848,-0.36860000000000004
48965,0.00015668800000000001,-0.3654
48966,0.0001566912,-0.3771
48967,0.0001566944,-0.3751
48968,0.0001566976,-0.3699
48969,0.00015670080000000002,-0.3597
48970,0.000156704,-0.3713
48971,0.0001567072,-0.3761
48972,0.0001567104,-0.3623
48973,0.00015671360000000002,-0.3708
48974,0.0001567168,-0.3739
48975,0.00015672,-0.3643
48976,0.0001567232,-0.3771
48977,0.00015672640000000002,-0.3728
48978,0.0001567296,-0.37110000000000004
48979,0.0001567328,-0.371
48980,0.000156736,-0.3756
48981,0.00015673920000000002,-0.3774
48982,0.0001567424,-0.3755
48983,0.0001567456,-0.3793
48984,0.0001567488,-0.38070000000000004
48985,0.000156752,-0.3745
48986,0.0001567552,-0.3751
48987,0.0001567584,-0.3856
48988,0.00015676160000000001,-0.379
48989,0.0001567648,-0.37520000000000003
48990,0.000156768,-0.3867
48991,0.0001567712,-0.36760000000000004
48992,0.00015677440000000001,-0.3754
48993,0.0001567776,-0.3805
48994,0.0001567808,-0.3738
48995,0.000156784,-0.3865
48996,0.00015678720000000002,-0.37020000000000003
48997,0.0001567904,-0.3814
48998,0.0001567936,-0.3768
48999,0.0001567968,-0.3824
49000,0.00015680000000000002,-0.3894
49001,0.0001568032,-0.384
49002,0.0001568064,-0.38420000000000004
49003,0.0001568096,-0.3803
49004,0.00015681280000000002,-0.3713
49005,0.000156816,-0.3902
49006,0.0001568192,-0.381
49007,0.0001568224,-0.37620000000000003
49008,0.00015682560000000002,-0.3927
49009,0.0001568288,-0.3879
49010,0.000156832,-0.36910000000000004
49011,0.0001568352,-0.395
49012,0.0001568384,-0.39180000000000004
49013,0.0001568416,-0.3805
49014,0.0001568448,-0.39330000000000004
49015,0.000156848,-0.38370000000000004
49016,0.0001568512,-0.3865
49017,0.0001568544,-0.38430000000000003
49018,0.0001568576,-0.38420000000000004
49019,0.00015686080000000001,-0.3779
49020,0.000156864,-0.3907
49021,0.0001568672,-0.3809
49022,0.0001568704,-0.38320000000000004
49023,0.00015687360000000002,-0.3881
49024,0.0001568768,-0.3982
49025,0.00015688,-0.37870000000000004
49026,0.0001568832,-0.3788
49027,0.00015688640000000002,-0.3814
49028,0.0001568896,-0.3886
49029,0.0001568928,-0.38830000000000003
49030,0.000156896,-0.3805
49031,0.00015689920000000002,-0.38930000000000003
49032,0.0001569024,-0.3887
49033,0.0001569056,-0.396
49034,0.0001569088,-0.3985
49035,0.00015691200000000002,-0.38270000000000004
49036,0.0001569152,-0.3852
49037,0.0001569184,-0.3775
49038,0.0001569216,-0.3881
49039,0.00015692480000000002,-0.376
49040,0.000156928,-0.40490000000000004
49041,0.0001569312,-0.3844
49042,0.0001569344,-0.401
49043,0.0001569376,-0.38980000000000004
49044,0.0001569408,-0.3887
49045,0.000156944,-0.3884
49046,0.00015694720000000001,-0.3901
49047,0.0001569504,-0.3808
49048,0.0001569536,-0.39740000000000003
49049,0.0001569568,-0.3919
49050,0.00015696000000000002,-0.3831
49051,0.0001569632,-0.3854
49052,0.0001569664,-0.40540000000000004
49053,0.0001569696,-0.3897
49054,0.00015697280000000002,-0.39
49055,0.000156976,-0.3879
49056,0.0001569792,-0.3915
49057,0.0001569824,-0.389
49058,0.00015698560000000002,-0.3867
49059,0.0001569888,-0.3912
49060,0.000156992,-0.39180000000000004
49061,0.0001569952,-0.38280000000000003
49062,0.00015699840000000002,-0.38170000000000004
49063,0.0001570016,-0.3897
49064,0.0001570048,-0.3862
49065,0.000157008,-0.3977
49066,0.00015701120000000002,-0.3892
49067,0.0001570144,-0.38880000000000003
49068,0.0001570176,-0.39440000000000003
49069,0.0001570208,-0.395
49070,0.000157024,-0.3804
49071,0.0001570272,-0.39280000000000004
49072,0.0001570304,-0.4016
49073,0.00015703360000000001,-0.395
49074,0.0001570368,-0.38630000000000003
49075,0.00015704,-0.39280000000000004
49076,0.0001570432,-0.39440000000000003
49077,0.00015704640000000001,-0.3926
49078,0.0001570496,-0.3824
49079,0.0001570528,-0.3907
49080,0.000157056,-0.3983
49081,0.00015705920000000002,-0.3925
49082,0.0001570624,-0.3916
49083,0.0001570656,-0.39690000000000003
49084,0.0001570688,-0.40190000000000003
49085,0.00015707200000000002,-0.3965
49086,0.0001570752,-0.39390000000000003
49087,0.0001570784,-0.398
49088,0.0001570816,-0.39680000000000004
49089,0.00015708480000000002,-0.3907
49090,0.000157088,-0.4012
49091,0.0001570912,-0.4047
49092,0.0001570944,-0.389
49093,0.00015709760000000002,-0.405
49094,0.0001571008,-0.3864
49095,0.000157104,-0.38830000000000003
49096,0.0001571072,-0.388
49097,0.0001571104,-0.40140000000000003
49098,0.0001571136,-0.39540000000000003
49099,0.0001571168,-0.40650000000000003
49100,0.00015712000000000001,-0.39740000000000003
49101,0.0001571232,-0.3929
49102,0.0001571264,-0.3921
49103,0.0001571296,-0.40240000000000004
49104,0.00015713280000000001,-0.3935
49105,0.000157136,-0.40390000000000004
49106,0.0001571392,-0.3927
49107,0.0001571424,-0.3882
49108,0.00015714560000000002,-0.40750000000000003
49109,0.0001571488,-0.39680000000000004
49110,0.000157152,-0.4001
49111,0.0001571552,-0.3952
49112,0.00015715840000000002,-0.40700000000000003
49113,0.0001571616,-0.398
49114,0.0001571648,-0.3976
49115,0.000157168,-0.404
49116,0.00015717120000000002,-0.4015
49117,0.0001571744,-0.40340000000000004
49118,0.0001571776,-0.4181
49119,0.0001571808,-0.3831
49120,0.00015718400000000002,-0.39690000000000003
49121,0.0001571872,-0.3956
49122,0.0001571904,-0.3987
49123,0.0001571936,-0.4001
49124,0.0001571968,-0.4022
49125,0.0001572,-0.406
49126,0.0001572032,-0.4048
49127,0.0001572064,-0.3972
49128,0.0001572096,-0.40140000000000003
49129,0.0001572128,-0.40900000000000003
49130,0.000157216,-0.3899
49131,0.00015721920000000001,-0.3891
49132,0.0001572224,-0.4015
49133,0.0001572256,-0.3937
49134,0.0001572288,-0.40140000000000003
49135,0.00015723200000000002,-0.40040000000000003
49136,0.0001572352,-0.40240000000000004
49137,0.0001572384,-0.3937
49138,0.0001572416,-0.4
49139,0.00015724480000000002,-0.40390000000000004
49140,0.000157248,-0.4067
49141,0.0001572512,-0.4056
49142,0.0001572544,-0.3998
49143,0.00015725760000000002,-0.4026
49144,0.0001572608,-0.43060000000000004
49145,0.000157264,-0.4171
49146,0.0001572672,-0.41090000000000004
49147,0.00015727040000000002,-0.40590000000000004
49148,0.0001572736,-0.4097
49149,0.0001572768,-0.3967
49150,0.00015728,-0.3967
49151,0.00015728320000000002,-0.4038
49152,0.0001572864,-0.4076
49153,0.0001572896,-0.4187
49154,0.0001572928,-0.4031
49155,0.000157296,-0.4102
49156,0.0001572992,-0.41550000000000004
49157,0.0001573024,-0.4227
49158,0.00015730560000000001,-0.40840000000000004
49159,0.0001573088,-0.4131
49160,0.000157312,-0.41050000000000003
49161,0.0001573152,-0.4228
49162,0.00015731840000000001,-0.4098
49163,0.0001573216,-0.4096
49164,0.0001573248,-0.41090000000000004
49165,0.000157328,-0.4068
49166,0.00015733120000000002,-0.41050000000000003
49167,0.0001573344,-0.4037
49168,0.0001573376,-0.4112
49169,0.0001573408,-0.425
49170,0.00015734400000000002,-0.40940000000000004
49171,0.0001573472,-0.4222
49172,0.0001573504,-0.4144
49173,0.0001573536,-0.41950000000000004
49174,0.00015735680000000002,-0.4134
49175,0.00015736,-0.4204
49176,0.0001573632,-0.4046
49177,0.0001573664,-0.4192
49178,0.00015736960000000002,-0.41050000000000003
49179,0.0001573728,-0.42410000000000003
49180,0.000157376,-0.4086
49181,0.0001573792,-0.42050000000000004
49182,0.0001573824,-0.4107
49183,0.0001573856,-0.405
49184,0.0001573888,-0.4176
49185,0.00015739200000000001,-0.43010000000000004
49186,0.0001573952,-0.4102
49187,0.0001573984,-0.4151
49188,0.0001574016,-0.42400000000000004
49189,0.00015740480000000001,-0.4161
49190,0.000157408,-0.4128
49191,0.0001574112,-0.41090000000000004
49192,0.0001574144,-0.4233
49193,0.00015741760000000002,-0.41750000000000004
49194,0.0001574208,-0.4194
49195,0.000157424,-0.4107
49196,0.0001574272,-0.43010000000000004
49197,0.00015743040000000002,-0.4086
49198,0.0001574336,-0.4223
49199,0.0001574368,-0.4144
49200,0.00015744,-0.4239
49201,0.00015744320000000002,-0.41950000000000004
49202,0.0001574464,-0.4131
49203,0.0001574496,-0.4177
49204,0.0001574528,-0.4202
49205,0.00015745600000000002,-0.4124
49206,0.0001574592,-0.4193
49207,0.0001574624,-0.42660000000000003
49208,0.0001574656,-0.4178
49209,0.0001574688,-0.4227
49210,0.000157472,-0.42510000000000003
49211,0.0001574752,-0.4294
49212,0.0001574784,-0.42250000000000004
49213,0.0001574816,-0.42250000000000004
49214,0.0001574848,-0.42050000000000004
49215,0.000157488,-0.4112
49216,0.00015749120000000001,-0.4308
49217,0.0001574944,-0.41950000000000004
49218,0.0001574976,-0.42860000000000004
49219,0.0001575008,-0.42310000000000003
49220,0.00015750400000000002,-0.42010000000000003
49221,0.0001575072,-0.41000000000000003
49222,0.0001575104,-0.41750000000000004
49223,0.0001575136,-0.4167
49224,0.00015751680000000002,-0.41200000000000003
49225,0.00015752,-0.42100000000000004
49226,0.0001575232,-0.4139
49227,0.0001575264,-0.4213
49228,0.00015752960000000002,-0.4264
49229,0.0001575328,-0.41960000000000003
49230,0.000157536,-0.42510000000000003
49231,0.0001575392,-0.40640000000000004
49232,0.00015754240000000002,-0.43160000000000004
49233,0.0001575456,-0.4179
49234,0.0001575488,-0.4294
49235,0.000157552,-0.4202
49236,0.00015755520000000002,-0.42510000000000003
49237,0.0001575584,-0.4279
49238,0.0001575616,-0.42000000000000004
49239,0.0001575648,-0.4208
49240,0.000157568,-0.42560000000000003
49241,0.0001575712,-0.4285
49242,0.0001575744,-0.4199
49243,0.00015757760000000001,-0.43570000000000003
49244,0.0001575808,-0.426
49245,0.000157584,-0.4254
49246,0.0001575872,-0.4167
49247,0.00015759040000000002,-0.4207
49248,0.0001575936,-0.4161
49249,0.0001575968,-0.4285
49250,0.0001576,-0.4312
49251,0.00015760320000000002,-0.4318
49252,0.0001576064,-0.42300000000000004
49253,0.0001576096,-0.4278
49254,0.0001576128,-0.4232
49255,0.00015761600000000002,-0.4198
49256,0.0001576192,-0.4318
49257,0.0001576224,-0.4323
49258,0.0001576256,-0.4263
49259,0.00015762880000000002,-0.4173
49260,0.000157632,-0.4131
49261,0.0001576352,-0.4248
49262,0.0001576384,-0.4288
49263,0.00015764160000000002,-0.42000000000000004
49264,0.0001576448,-0.4426
49265,0.000157648,-0.4338
49266,0.0001576512,-0.4419
49267,0.0001576544,-0.4269
49268,0.0001576576,-0.4315
49269,0.0001576608,-0.43270000000000003
49270,0.00015766400000000001,-0.43320000000000003
49271,0.0001576672,-0.4254
49272,0.0001576704,-0.4345
49273,0.0001576736,-0.4242
49274,0.00015767680000000001,-0.43270000000000003
49275,0.00015768,-0.4295
49276,0.0001576832,-0.4312
49277,0.0001576864,-0.4315
49278,0.00015768960000000002,-0.429
49279,0.0001576928,-0.43310000000000004
49280,0.000157696,-0.4475
49281,0.0001576992,-0.4353
49282,0.00015770240000000002,-0.4359
49283,0.0001577056,-0.435
49284,0.0001577088,-0.4287
49285,0.000157712,-0.4339
49286,0.00015771520000000002,-0.4345
49287,0.0001577184,-0.44070000000000004
49288,0.0001577216,-0.4244
49289,0.0001577248,-0.433
49290,0.00015772800000000002,-0.4395
49291,0.0001577312,-0.438
49292,0.0001577344,-0.4292
49293,0.0001577376,-0.4305
49294,0.0001577408,-0.43410000000000004
49295,0.000157744,-0.4434
49296,0.0001577472,-0.4409
49297,0.0001577504,-0.45020000000000004
49298,0.0001577536,-0.4265
49299,0.0001577568,-0.44070000000000004
49300,0.00015776,-0.4396
49301,0.00015776320000000001,-0.42860000000000004
49302,0.0001577664,-0.4335
49303,0.0001577696,-0.43610000000000004
49304,0.0001577728,-0.4485
49305,0.00015777600000000002,-0.44530000000000003
49306,0.0001577792,-0.4343
49307,0.0001577824,-0.4289
49308,0.0001577856,-0.427
49309,0.00015778880000000002,-0.4504
49310,0.000157792,-0.4353
49311,0.0001577952,-0.4428
49312,0.0001577984,-0.4308
49313,0.00015780160000000002,-0.445
49314,0.0001578048,-0.4339
49315,0.000157808,-0.43010000000000004
49316,0.0001578112,-0.4403
49317,0.00015781440000000002,-0.435
49318,0.0001578176,-0.4294
49319,0.0001578208,-0.44770000000000004
49320,0.000157824,-0.4456
49321,0.00015782720000000002,-0.4433
49322,0.0001578304,-0.4333
49323,0.0001578336,-0.43510000000000004
49324,0.0001578368,-0.4401
49325,0.00015784,-0.43510000000000004
49326,0.0001578432,-0.4329
49327,0.0001578464,-0.4464
49328,0.00015784960000000001,-0.44820000000000004
49329,0.0001578528,-0.43770000000000003
49330,0.000157856,-0.4393
49331,0.0001578592,-0.4411
49332,0.00015786240000000002,-0.4368
49333,0.0001578656,-0.4423
49334,0.0001578688,-0.4283
49335,0.000157872,-0.4434
49336,0.00015787520000000002,-0.4429
49337,0.0001578784,-0.4348
49338,0.0001578816,-0.4582
49339,0.0001578848,-0.4359
49340,0.00015788800000000002,-0.4403
49341,0.0001578912,-0.43770000000000003
49342,0.0001578944,-0.4446
49343,0.0001578976,-0.4238
49344,0.00015790080000000002,-0.4403
49345,0.000157904,-0.44830000000000003
49346,0.0001579072,-0.4358
49347,0.0001579104,-0.438
49348,0.00015791360000000002,-0.4429
49349,0.0001579168,-0.4394
49350,0.00015792,-0.4446
49351,0.0001579232,-0.4537
49352,0.0001579264,-0.4433
49353,0.0001579296,-0.4556
49354,0.0001579328,-0.4435
49355,0.00015793600000000001,-0.4607
49356,0.0001579392,-0.4449
49357,0.0001579424,-0.44820000000000004
49358,0.0001579456,-0.44480000000000003
49359,0.00015794880000000001,-0.4385
49360,0.000157952,-0.4519
49361,0.0001579552,-0.4577
49362,0.0001579584,-0.4315
49363,0.00015796160000000002,-0.4562
49364,0.0001579648,-0.44770000000000004
49365,0.000157968,-0.4436
49366,0.0001579712,-0.4426
49367,0.00015797440000000002,-0.45020000000000004
49368,0.0001579776,-0.4562
49369,0.0001579808,-0.4454
49370,0.000157984,-0.4546
49371,0.00015798720000000002,-0.4504
49372,0.0001579904,-0.45180000000000003
49373,0.0001579936,-0.45180000000000003
49374,0.0001579968,-0.4445
49375,0.00015800000000000002,-0.4429
49376,0.0001580032,-0.4415
49377,0.0001580064,-0.4494
49378,0.0001580096,-0.449
49379,0.0001580128,-0.43410000000000004
49380,0.000158016,-0.4549
49381,0.0001580192,-0.4534
49382,0.00015802240000000001,-0.443
49383,0.0001580256,-0.4445
49384,0.0001580288,-0.4611
49385,0.000158032,-0.4532
49386,0.00015803520000000001,-0.45840000000000003
49387,0.0001580384,-0.4511
49388,0.0001580416,-0.4572
49389,0.0001580448,-0.4396
49390,0.00015804800000000002,-0.4481
49391,0.0001580512,-0.4428
49392,0.0001580544,-0.451
49393,0.0001580576,-0.4611
49394,0.00015806080000000002,-0.4534
49395,0.000158064,-0.4444
49396,0.0001580672,-0.4424
49397,0.0001580704,-0.455
49398,0.00015807360000000002,-0.4446
49399,0.0001580768,-0.444
49400,0.00015808,-0.4615
49401,0.0001580832,-0.45
49402,0.00015808640000000002,-0.45330000000000004
49403,0.0001580896,-0.44880000000000003
49404,0.0001580928,-0.4509
49405,0.000158096,-0.4536
49406,0.0001580992,-0.4504
49407,0.0001581024,-0.44570000000000004
49408,0.0001581056,-0.4622
49409,0.0001581088,-0.4451
49410,0.000158112,-0.45030000000000003
49411,0.0001581152,-0.4549
49412,0.0001581184,-0.4675
49413,0.00015812160000000001,-0.4535
49414,0.0001581248,-0.4676
49415,0.000158128,-0.45990000000000003
49416,0.0001581312,-0.4592
49417,0.00015813440000000002,-0.4646
49418,0.0001581376,-0.45980000000000004
49419,0.0001581408,-0.45940000000000003
49420,0.000158144,-0.4657
49421,0.00015814720000000002,-0.4658
49422,0.0001581504,-0.45280000000000004
49423,0.0001581536,-0.46090000000000003
49424,0.0001581568,-0.4515
49425,0.00015816000000000002,-0.45980000000000004
49426,0.0001581632,-0.45780000000000004
49427,0.0001581664,-0.4612
49428,0.0001581696,-0.4643
49429,0.00015817280000000002,-0.462
49430,0.000158176,-0.4485
49431,0.0001581792,-0.4591
49432,0.0001581824,-0.4565
49433,0.00015818560000000002,-0.4652
49434,0.0001581888,-0.46740000000000004
49435,0.000158192,-0.4661
49436,0.0001581952,-0.4693
49437,0.0001581984,-0.465
49438,0.0001582016,-0.45790000000000003
49439,0.0001582048,-0.4526
49440,0.00015820800000000001,-0.46950000000000003
49441,0.0001582112,-0.4647
49442,0.0001582144,-0.45640000000000003
49443,0.0001582176,-0.4596
49444,0.00015822080000000001,-0.4566
49445,0.000158224,-0.4702
49446,0.0001582272,-0.46590000000000004
49447,0.0001582304,-0.467
49448,0.00015823360000000002,-0.4696
49449,0.0001582368,-0.4635
49450,0.00015824,-0.466
49451,0.0001582432,-0.4541
49452,0.00015824640000000002,-0.467
49453,0.0001582496,-0.4685
49454,0.0001582528,-0.46290000000000003
49455,0.000158256,-0.4722
49456,0.00015825920000000002,-0.4726
49457,0.0001582624,-0.47390000000000004
49458,0.0001582656,-0.4552
49459,0.0001582688,-0.47090000000000004
49460,0.00015827200000000002,-0.46790000000000004
49461,0.0001582752,-0.4723
49462,0.0001582784,-0.45630000000000004
49463,0.0001582816,-0.4605
49464,0.0001582848,-0.46130000000000004
49465,0.000158288,-0.46840000000000004
49466,0.0001582912,-0.4496
49467,0.00015829440000000001,-0.4514
49468,0.0001582976,-0.45780000000000004
49469,0.0001583008,-0.4788
49470,0.000158304,-0.4706
49471,0.00015830720000000001,-0.4773
49472,0.0001583104,-0.4653
49473,0.0001583136,-0.47500000000000003
49474,0.0001583168,-0.47190000000000004
49475,0.00015832000000000002,-0.46640000000000004
49476,0.0001583232,-0.4748
49477,0.0001583264,-0.47690000000000005
49478,0.0001583296,-0.4552
49479,0.00015833280000000002,-0.46240000000000003
49480,0.000158336,-0.47400000000000003
49481,0.0001583392,-0.46230000000000004
49482,0.0001583424,-0.46240000000000003
49483,0.00015834560000000002,-0.47000000000000003
49484,0.0001583488,-0.4702
49485,0.000158352,-0.47490000000000004
49486,0.0001583552,-0.4702
49487,0.00015835840000000002,-0.458
49488,0.0001583616,-0.47200000000000003
49489,0.0001583648,-0.47000000000000003
49490,0.000158368,-0.4696
49491,0.0001583712,-0.46290000000000003
49492,0.0001583744,-0.4768
49493,0.0001583776,-0.47200000000000003
49494,0.0001583808,-0.4565
49495,0.000158384,-0.45980000000000004
